full_name,team_name,position,season,avg_pts,avg_reb,avg_ast,per
Chris Chiozza,Brooklyn Nets,SG,2019-20,4.26,1.41,2.04,14.56
Jason Preston,Utah Jazz,SG,2023-24,0.80,1.13,1.07,14.55
Duop Reath,Portland Trail Blazers,C,2023-24,8.69,3.52,0.94,14.55
Luke Kennard,Detroit Pistons,SG,2019-20,15.24,3.38,3.97,14.54
Jaden Springer,Philadelphia 76ers,SG,2022-23,0.89,0.30,0.17,14.54
Kevin Porter Jr.,Houston Rockets,SG,2020-21,12.31,2.83,4.69,14.54
Svi Mykhailiuk,Charlotte Hornets,SG,2022-23,8.38,1.92,2.17,14.53
Tomas Satoransky,Chicago Bulls,SG,2019-20,9.91,3.91,5.45,14.52
Rudy Gay,Utah Jazz,SG,2021-22,7.56,4.10,0.95,14.52
Dewayne Dedmon,Atlanta Hawks,C,2019-20,8.10,8.20,0.70,14.52
Jaden Hardy,Dallas Mavericks,SG,2022-23,6.00,1.27,0.93,14.52
Chris Chiozza,Brooklyn Nets,SG,2020-21,1.91,0.52,1.41,14.51
Monte Morris,Denver Nuggets,SG,2020-21,8.00,1.56,2.48,14.50
Eric Bledsoe,Los Angeles Clippers,SG,2021-22,9.89,3.37,4.17,14.49
Oshae Brissett,Indiana Pacers,SG,2021-22,7.48,4.37,0.88,14.49
Josh Richardson,San Antonio Spurs,SG,2021-22,10.39,2.61,2.13,14.48
Bruce Brown,Denver Nuggets,SG,2022-23,11.54,4.10,3.35,14.46
Jalen Johnson,Atlanta Hawks,SF,2021-22,1.08,0.54,0.06,14.46
Saddiq Bey,Atlanta Hawks,SG,2023-24,13.70,6.52,1.46,14.46
Bojan Bogdanovic,Utah Jazz,SF,2020-21,17.01,3.90,1.89,14.45
Robin Lopez,Orlando Magic,C,2021-22,3.34,1.66,0.71,14.45
Quinn Cook,Los Angeles Lakers,SG,2020-21,1.03,0.16,0.16,14.45
Orlando Robinson,Miami Heat,C,2022-23,3.14,3.41,0.68,14.44
Dragan Bender,Golden State Warriors,SF,2019-20,9.00,5.89,2.11,14.43
Kendrick Nunn,Miami Heat,SG,2020-21,11.66,2.56,2.11,14.43
Tyler Herro,Miami Heat,SG,2019-20,11.79,3.56,1.92,14.43
Eric Gordon,Houston Rockets,SG,2020-21,13.36,1.61,1.97,14.43
Derrick White,San Antonio Spurs,SG,2020-21,14.18,2.74,3.26,14.43
Shake Milton,Philadelphia 76ers,SG,2020-21,12.38,2.24,2.92,14.42
Jason Preston,Los Angeles Clippers,SG,2022-23,1.24,0.67,0.82,14.41
Moses Moody,Golden State Warriors,SG,2023-24,7.30,2.68,0.78,14.41
Anthony Gill,Washington Wizards,SF,2020-21,1.13,0.72,0.15,14.41
Jordan Goodwin,Phoenix Suns,SG,2023-24,3.88,2.29,1.53,14.40
Emmanuel Mudiay,Utah Jazz,SG,2019-20,5.98,1.91,1.76,14.40
DeJon Jarreau,Memphis Grizzlies,SG,2023-24,4.78,4.89,2.89,14.39
Alec Burks,New York Knicks,SG,2021-22,11.65,4.90,2.95,14.39
Kevin Knox II,Portland Trail Blazers,SF,2022-23,6.85,2.65,0.69,14.39
Marcus Morris Sr.,Los Angeles Clippers,SF,2020-21,11.77,3.60,0.89,14.38
Grayson Allen,Phoenix Suns,SG,2023-24,13.52,3.93,3.03,14.37
Chuma Okeke,Orlando Magic,SF,2021-22,8.64,4.96,1.69,14.36
Olivier Sarr,Oklahoma City Thunder,C,2021-22,5.46,3.32,0.68,14.35
Isaiah Joe,Oklahoma City Thunder,SG,2022-23,8.53,2.16,1.09,14.35
Harrison Barnes,Sacramento Kings,SF,2019-20,14.53,4.93,2.21,14.33
Tim Hardaway Jr.,Dallas Mavericks,SG,2019-20,15.79,3.27,1.93,14.32
David Nwaba,Houston Rockets,SG,2020-21,7.46,3.19,0.84,14.32
Goran Dragic,Milwaukee Bucks,SG,2022-23,3.90,1.20,1.20,14.31
Bennedict Mathurin,Indiana Pacers,SG,2022-23,16.69,4.08,1.49,14.30
Nathan Knight,Minnesota Timberwolves,PF,2022-23,1.70,0.68,0.16,14.30
Reggie Jackson,Los Angeles Clippers,SG,2020-21,10.07,2.70,2.89,14.29
Goran Dragic,Miami Heat,SG,2020-21,9.74,2.45,3.17,14.29
Dennis Schröder,Boston Celtics,SG,2021-22,14.37,3.35,4.24,14.28
Cole Anthony,Orlando Magic,SG,2020-21,11.86,4.33,3.76,14.28
Naji Marshall,New Orleans Pelicans,SF,2020-21,4.73,2.85,1.69,14.27
Terance Mann,Los Angeles Clippers,SG,2020-21,6.65,3.41,1.46,14.27
Damion Lee,Golden State Warriors,SG,2019-20,12.67,4.88,2.71,14.27
Alex Caruso,Chicago Bulls,SG,2023-24,9.17,3.50,3.17,14.26
Alex Len,Sacramento Kings,C,2021-22,3.22,2.21,0.62,14.26
Jeremy Lamb,Indiana Pacers,SG,2021-22,6.13,2.09,1.13,14.24
Shabazz Napier,Washington Wizards,SG,2019-20,11.55,2.40,3.75,14.24
Immanuel Quickley,New York Knicks,SG,2020-21,11.42,2.14,1.98,14.23
JaVale McGee,Denver Nuggets,C,2020-21,2.67,2.56,0.22,14.22
Thaddeus Young,Chicago Bulls,SF,2019-20,10.30,4.92,1.83,14.21
Otto Porter Jr.,Orlando Magic,SF,2020-21,4.80,2.80,1.00,14.21
Javonte Green,Chicago Bulls,SG,2022-23,4.23,2.26,0.59,14.20
Abdel Nader,Phoenix Suns,SF,2020-21,4.32,1.68,0.51,14.20
Ed Davis,Minnesota Timberwolves,C,2020-21,0.67,1.60,0.29,14.19
Ty Jerome,Oklahoma City Thunder,SG,2020-21,9.54,2.46,3.24,14.19
Dwight Powell,Dallas Mavericks,PF,2022-23,6.17,3.83,0.84,14.18
Jordan Nwora,Indiana Pacers,SF,2023-24,2.35,0.83,0.45,14.18
RJ Barrett,New York Knicks,SG,2020-21,17.56,5.75,3.01,14.18
Kris Dunn,Portland Trail Blazers,SG,2021-22,7.07,3.27,5.27,14.16
Mike Conley,Utah Jazz,SG,2019-20,14.36,3.21,4.43,14.16
Ty Jerome,Golden State Warriors,SG,2022-23,6.44,1.63,2.81,14.15
Spencer Dinwiddie,Brooklyn Nets,SG,2020-21,5.00,3.25,2.25,14.15
Maxi Kleber,Dallas Mavericks,SF,2019-20,9.08,5.24,1.19,14.15
Jules Bernard,Washington Wizards,SG,2023-24,2.06,0.72,0.44,14.14
Dennis Schröder,Brooklyn Nets,SG,2023-24,13.68,3.29,5.65,14.14
Buddy Hield,Indiana Pacers,SG,2023-24,11.98,3.21,2.67,14.14
Oshae Brissett,Boston Celtics,SG,2023-24,2.51,2.00,0.55,14.14
P.J. Washington,Charlotte Hornets,SF,2023-24,13.33,5.16,2.16,14.14
OG Anunoby,Toronto Raptors,SG,2019-20,10.62,5.28,1.57,14.13
Isaiah Hartenstein,Denver Nuggets,C,2020-21,2.36,1.93,0.34,14.13
Doug McDermott,Indiana Pacers,SF,2019-20,10.14,2.49,1.11,14.12
Kris Dunn,Utah Jazz,SG,2023-24,4.89,2.59,3.48,14.12
Bruce Brown,Indiana Pacers,SG,2023-24,11.71,4.53,2.94,14.11
Seth Curry,Brooklyn Nets,SG,2021-22,10.92,1.88,1.88,14.11
Bruno Fernando,Boston Celtics,PF,2021-22,0.44,0.35,0.09,14.11
Anthony Gill,Washington Wizards,SF,2021-22,2.57,1.21,0.39,14.10
Trey Lyles,Sacramento Kings,SF,2023-24,7.10,4.36,1.22,14.08
Patrick Baldwin Jr.,Golden State Warriors,SF,2022-23,2.03,0.67,0.18,14.08
Corey Kispert,Washington Wizards,SF,2023-24,13.21,2.78,1.94,14.07
Jeremiah Robinson-Earl,Oklahoma City Thunder,SF,2021-22,6.78,5.07,0.91,14.07
Vincent Poirier,Boston Celtics,C,2019-20,0.91,0.96,0.18,14.06
Glenn Robinson III,Golden State Warriors,SF,2019-20,12.14,4.43,1.67,14.06
Daniel Gafford,Chicago Bulls,PF,2019-20,4.07,1.96,0.39,14.06
Jalen McDaniels,Charlotte Hornets,SF,2021-22,5.40,2.70,0.92,14.06
Seth Curry,Charlotte Hornets,SG,2023-24,8.00,1.78,1.56,14.04
Kevon Looney,Golden State Warriors,SF,2020-21,3.54,4.54,1.68,14.04
Deni Avdija,Washington Wizards,SF,2022-23,9.17,6.41,2.78,14.03
Keita Bates-Diop,Minnesota Timberwolves,SF,2019-20,6.78,2.97,0.81,14.03
Jae'Sean Tate,Houston Rockets,SF,2020-21,11.03,5.19,2.47,14.02
Keita Bates-Diop,San Antonio Spurs,SF,2020-21,1.65,1.02,0.25,14.02
Andrew Wiggins,Golden State Warriors,SF,2023-24,13.04,4.46,1.65,14.01
Brandon Knight,Dallas Mavericks,SG,2021-22,5.33,1.33,1.33,14.01
OG Anunoby,Toronto Raptors,SG,2022-23,16.53,4.88,1.93,14.00
Rondae Hollis-Jefferson,Portland Trail Blazers,SF,2020-21,1.29,1.24,0.62,14.00
Mouhamed Gueye,Atlanta Hawks,SF,2023-24,2.00,1.83,0.33,14.00
McKinley Wright IV,Dallas Mavericks,SG,2022-23,2.59,1.07,1.32,14.00
Moussa Diabaté,Los Angeles Clippers,SF,2022-23,1.59,1.35,0.11,13.99
Theo Maledon,Charlotte Hornets,SG,2022-23,6.41,2.67,3.30,13.99
Joe Harris,Brooklyn Nets,SG,2019-20,14.06,4.20,2.03,13.99
Dennis Smith Jr.,Brooklyn Nets,SG,2023-24,5.27,2.34,2.90,13.99
P.J. Washington,Charlotte Hornets,SF,2022-23,15.25,4.77,2.33,13.99
RJ Barrett,New York Knicks,SG,2022-23,19.08,4.91,2.68,13.98
Kadeem Allen,New York Knicks,SG,2019-20,3.85,0.69,1.62,13.98
Jae Crowder,Memphis Grizzlies,SF,2019-20,9.31,5.77,2.60,13.97
Keegan Murray,Sacramento Kings,SF,2023-24,15.22,5.45,1.68,13.97
Usman Garuba,Houston Rockets,SF,2022-23,2.74,3.74,0.78,13.96
Jordan McLaughlin,Minnesota Timberwolves,SG,2020-21,4.74,2.00,3.57,13.95
Luke Kennard,Los Angeles Clippers,SG,2021-22,11.73,3.23,2.06,13.95
Nate Williams,Portland Trail Blazers,SG,2022-23,10.60,3.00,2.00,13.95
Joe Harris,Brooklyn Nets,SG,2020-21,14.12,3.59,1.88,13.94
Jarace Walker,Indiana Pacers,SF,2023-24,1.67,0.88,0.56,13.94
Blake Griffin,Detroit Pistons,SF,2019-20,12.13,3.65,2.57,13.94
JaMychal Green,Denver Nuggets,PF,2020-21,7.48,4.40,0.84,13.94
Javonte Green,Chicago Bulls,SG,2021-22,7.20,4.25,0.92,13.94
Mason Jones,Houston Rockets,SG,2020-21,4.34,1.46,1.11,13.93
Cody Martin,Charlotte Hornets,SF,2021-22,7.45,3.90,2.45,13.93
Danny Green,Cleveland Cavaliers,SG,2022-23,2.60,0.50,0.20,13.93
Thomas Bryant,Denver Nuggets,C,2022-23,3.19,2.31,0.08,13.93
Chandler Hutchison,Chicago Bulls,SG,2019-20,6.61,3.27,0.79,13.93
Nicolas Batum,Los Angeles Clippers,SG,2020-21,7.83,4.58,2.14,13.92
Kira Lewis Jr.,Utah Jazz,SG,2023-24,1.55,0.41,0.66,13.92
Joe Ingles,Utah Jazz,SG,2019-20,9.82,3.86,5.18,13.92
Vlatko Čančar,Denver Nuggets,SF,2021-22,3.26,1.63,0.89,13.91
Isaiah Joe,Oklahoma City Thunder,SG,2023-24,8.15,2.31,1.27,13.91
Lindell Wigginton,Milwaukee Bucks,SG,2022-23,5.00,0.70,1.40,13.91
Gary Trent Jr.,Toronto Raptors,SG,2022-23,15.94,2.40,1.47,13.90
Darius Bazley,Oklahoma City Thunder,SF,2020-21,12.36,6.49,1.62,13.90
Garrison Mathews,Atlanta Hawks,SG,2022-23,1.65,0.42,0.12,13.89
Thaddeus Young,Toronto Raptors,SF,2022-23,2.93,2.02,0.91,13.88
Eric Paschall,Utah Jazz,SF,2021-22,4.28,1.36,0.46,13.88
Terrence Ross,Orlando Magic,SG,2019-20,14.72,3.22,1.19,13.88
Olivier-Maxence Prosper,Dallas Mavericks,SF,2023-24,1.89,1.23,0.34,13.88
Terance Mann,Los Angeles Clippers,SG,2022-23,8.80,3.41,2.27,13.87
Saben Lee,Phoenix Suns,SG,2022-23,5.00,1.55,2.24,13.87
Semi Ojeleye,Los Angeles Clippers,SF,2021-22,2.41,0.94,0.24,13.86
Deni Avdija,Washington Wizards,SF,2021-22,8.35,5.18,2.04,13.86
Jarred Vanderbilt,Los Angeles Lakers,SF,2023-24,4.55,4.18,1.09,13.86
Jerami Grant,Denver Nuggets,SF,2019-20,11.82,3.44,1.22,13.86
Jeremiah Robinson-Earl,New Orleans Pelicans,SF,2023-24,1.69,1.12,0.31,13.85
Dalen Terry,Chicago Bulls,SF,2022-23,1.08,0.47,0.28,13.85
Javonte Green,Boston Celtics,SG,2019-20,2.43,1.39,0.39,13.84
Lonnie Walker IV,Brooklyn Nets,SG,2023-24,8.31,1.87,1.09,13.84
Tyler Cook,Chicago Bulls,SF,2021-22,1.52,1.20,0.07,13.83
Amir Coffey,Los Angeles Clippers,SG,2021-22,8.25,2.63,1.65,13.83
Shake Milton,Philadelphia 76ers,SG,2019-20,6.39,1.49,1.76,13.83
Reggie Jackson,Los Angeles Clippers,SG,2019-20,9.47,3.00,3.18,13.82
Dante Exum,Dallas Mavericks,SG,2023-24,1.44,0.63,0.65,13.82
Sasha Vezenkov,Sacramento Kings,SF,2023-24,4.25,1.81,0.36,13.80
Buddy Hield,Sacramento Kings,SG,2020-21,16.56,4.70,3.62,13.80
Jeff Green,Brooklyn Nets,SF,2020-21,10.71,3.76,1.54,13.79
Shake Milton,Philadelphia 76ers,SG,2022-23,7.77,2.33,2.93,13.79
Joakim Noah,Los Angeles Clippers,PF,2019-20,1.75,2.00,0.88,13.78
Jalen Green,Houston Rockets,SG,2021-22,17.01,3.32,2.59,13.78
David Nwaba,Brooklyn Nets,SG,2019-20,3.71,1.61,0.29,13.76
Isaiah Roby,Oklahoma City Thunder,SF,2020-21,7.72,4.94,1.55,13.75
Sam Hauser,Boston Celtics,SF,2023-24,9.01,3.49,1.04,13.75
Patrick Beverley,Los Angeles Clippers,SG,2019-20,7.94,5.22,3.59,13.75
Seth Curry,Philadelphia 76ers,SG,2021-22,13.52,3.02,3.62,13.74
Carmelo Anthony,Portland Trail Blazers,SF,2020-21,13.39,3.10,1.51,13.74
Lindy Waters III,Oklahoma City Thunder,SF,2021-22,7.11,2.61,0.86,13.74
Marc Gasol,Los Angeles Lakers,C,2020-21,4.09,3.36,1.70,13.74
DeMarre Carroll,Houston Rockets,SF,2019-20,3.00,1.33,0.78,13.74
Buddy Hield,Philadelphia 76ers,SG,2023-24,12.19,3.19,3.03,13.73
Kelly Olynyk,Miami Heat,PF,2020-21,9.60,5.80,2.02,13.73
Kelly Oubre Jr.,Philadelphia 76ers,SG,2023-24,14.77,4.80,1.42,13.71
Isaiah Stewart,Detroit Pistons,PF,2023-24,8.98,5.45,1.30,13.71
Jeff Teague,Atlanta Hawks,SG,2019-20,7.72,2.16,4.00,13.70
Yuta Watanabe,Toronto Raptors,SG,2020-21,3.21,2.34,0.59,13.70
Gary Payton II,Golden State Warriors,SG,2023-24,4.71,2.22,0.94,13.70
Markus Howard,Denver Nuggets,SG,2021-22,1.85,0.18,0.10,13.69
Kyle Kuzma,Los Angeles Lakers,SF,2019-20,12.82,4.48,1.31,13.68
Marcus Smart,Boston Celtics,SG,2020-21,12.54,3.34,5.46,13.68
Jeremiah Robinson-Earl,Oklahoma City Thunder,SF,2022-23,5.41,3.33,0.80,13.68
Lonnie Walker IV,San Antonio Spurs,SG,2021-22,11.79,2.51,2.11,13.67
Jaylin Williams,Oklahoma City Thunder,SF,2022-23,4.36,3.65,1.15,13.67
Talen Horton-Tucker,Los Angeles Lakers,SG,2020-21,8.36,2.41,2.59,13.67
Chris Silva,Miami Heat,SF,2021-22,2.17,2.92,0.58,13.66
Gary Clark,New Orleans Pelicans,SF,2021-22,1.74,1.55,0.31,13.66
Malik Monk,Charlotte Hornets,SG,2019-20,8.95,2.49,1.81,13.65
Udoka Azubuike,Phoenix Suns,C,2023-24,0.74,0.68,0.06,13.64
Norman Powell,Los Angeles Clippers,SG,2023-24,13.37,2.47,1.04,13.64
Saddiq Bey,Detroit Pistons,SG,2020-21,11.90,4.42,1.32,13.64
Vasilije Micic,Charlotte Hornets,SG,2023-24,10.42,2.06,6.00,13.63
Nickeil Alexander-Walker,New Orleans Pelicans,SG,2020-21,9.24,2.62,1.85,13.63
Chris Silva,Miami Heat,SF,2020-21,1.00,0.83,0.20,13.63
Obi Toppin,New York Knicks,SF,2020-21,4.08,2.23,0.47,13.62
Derrick White,Boston Celtics,SG,2021-22,11.00,3.38,3.54,13.61
Brandon Miller,Charlotte Hornets,SF,2023-24,16.40,4.04,2.24,13.61
Coby White,Chicago Bulls,SG,2020-21,15.09,4.12,4.75,13.60
Thon Maker,Detroit Pistons,PF,2019-20,4.26,2.53,0.65,13.60
Jalen Suggs,Orlando Magic,SG,2023-24,12.41,3.01,2.70,13.60
Chris Duarte,Indiana Pacers,SG,2021-22,11.61,3.65,1.84,13.59
Reggie Jackson,Los Angeles Clippers,SG,2021-22,16.40,3.52,4.66,13.59
Dennis Schröder,Houston Rockets,SG,2021-22,10.19,3.13,5.50,13.59
Nickeil Alexander-Walker,Utah Jazz,SG,2022-23,4.15,1.07,1.38,13.59
Josh Christopher,Houston Rockets,SG,2021-22,7.34,2.33,1.88,13.59
Bruno Fernando,Atlanta Hawks,PF,2019-20,3.93,3.25,0.80,13.58
Grayson Allen,Memphis Grizzlies,SG,2020-21,9.67,2.91,1.96,13.58
Evan Fournier,Boston Celtics,SG,2020-21,12.24,3.12,2.88,13.58
Markelle Fultz,Orlando Magic,SG,2023-24,7.44,3.07,2.67,13.58
Marcus Smart,Boston Celtics,SG,2019-20,12.72,3.69,4.77,13.58
Allonzo Trier,New York Knicks,SG,2019-20,2.72,0.51,0.49,13.57
Meyers Leonard,Miami Heat,PF,2019-20,5.42,4.56,0.96,13.57
De'Anthony Melton,Philadelphia 76ers,SG,2023-24,10.27,3.44,2.78,13.55
Patrick Williams,Chicago Bulls,SF,2021-22,9.00,4.06,0.88,13.55
Jeremy Sochan,San Antonio Spurs,SF,2022-23,10.41,5.00,2.41,13.52
John Konchar,Memphis Grizzlies,SG,2023-24,3.51,3.84,1.64,13.52
Josh Okogie,Phoenix Suns,SG,2022-23,6.61,3.14,1.31,13.51
Luka Samanic,Utah Jazz,SF,2022-23,9.86,4.29,2.14,13.51
Markieff Morris,Detroit Pistons,SF,2019-20,9.72,3.46,1.38,13.51
Goga Bitadze,Indiana Pacers,C,2022-23,1.23,0.88,0.32,13.51
Zeke Nnaji,Denver Nuggets,PF,2021-22,5.09,2.77,0.32,13.51
Naji Marshall,New Orleans Pelicans,SF,2021-22,3.96,1.80,0.78,13.51
Stanley Johnson,Toronto Raptors,SG,2019-20,1.07,0.66,0.36,13.49
Terrence Ross,Orlando Magic,SG,2020-21,10.86,2.39,1.64,13.49
OG Anunoby,Toronto Raptors,SG,2023-24,14.57,3.79,2.57,13.49
BJ Johnson,Orlando Magic,SF,2021-22,6.50,3.75,0.00,13.47
Rui Hachimura,Washington Wizards,SF,2020-21,13.84,5.47,1.44,13.47
Vernon Carey Jr.,Charlotte Hornets,C,2020-21,0.85,0.50,0.04,13.46
Edmond Sumner,Brooklyn Nets,SG,2022-23,5.04,1.05,0.91,13.46
Matt Thomas,Toronto Raptors,SG,2019-20,3.21,0.97,0.35,13.46
Freddie Gillespie,Toronto Raptors,C,2020-21,5.55,4.85,0.45,13.45
Anthony Gill,Washington Wizards,SF,2023-24,2.33,1.16,0.42,13.45
JaMychal Green,Los Angeles Clippers,PF,2019-20,6.62,5.97,0.75,13.44
Troy Brown Jr.,Minnesota Timberwolves,SG,2023-24,3.02,1.41,0.69,13.43
De'Andre Hunter,Atlanta Hawks,SG,2023-24,15.36,3.83,1.50,13.43
Kevin Huerter,Sacramento Kings,SG,2023-24,10.23,3.50,2.59,13.42
Cam Thomas,Brooklyn Nets,SG,2021-22,7.31,2.06,1.00,13.42
Jordan McLaughlin,Minnesota Timberwolves,SG,2022-23,3.58,1.38,3.29,13.41
Christian Braun,Denver Nuggets,SG,2023-24,7.32,3.73,1.61,13.40
Jahlil Okafor,Detroit Pistons,C,2020-21,3.37,1.53,0.30,13.40
T.J. Warren,Phoenix Suns,SF,2022-23,3.19,2.33,0.52,13.40
Robert Covington,Philadelphia 76ers,SF,2023-24,3.81,2.87,0.55,13.39
P.J. Washington,Charlotte Hornets,SF,2019-20,11.83,5.27,2.05,13.39
Richaun Holmes,Sacramento Kings,SF,2022-23,1.69,1.04,0.12,13.38
Mikal Bridges,Phoenix Suns,SG,2019-20,9.14,4.00,1.77,13.37
Kent Bazemore,Sacramento Kings,SG,2019-20,10.28,4.88,1.28,13.37
Jaden Ivey,Detroit Pistons,SG,2023-24,14.81,3.30,3.70,13.36
Otto Porter Jr.,Toronto Raptors,SF,2022-23,4.89,2.11,0.89,13.35
Jaime Jaquez Jr.,Miami Heat,SG,2023-24,11.70,3.75,2.57,13.35
Jericho Sims,New York Knicks,C,2021-22,1.29,2.41,0.30,13.34
Caris LeVert,Cleveland Cavaliers,SG,2021-22,13.58,3.37,3.95,13.33
Miles Bridges,Charlotte Hornets,SF,2019-20,12.97,5.57,1.75,13.33
Gorgui Dieng,San Antonio Spurs,C,2022-23,1.61,1.43,0.71,13.33
Naji Marshall,New Orleans Pelicans,SF,2022-23,9.06,3.62,2.45,13.32
Patty Mills,San Antonio Spurs,SG,2019-20,10.96,1.54,1.69,13.32
Kyle Lowry,Miami Heat,SG,2022-23,10.79,3.95,4.93,13.32
Cameron Johnson,Phoenix Suns,SF,2019-20,7.41,2.75,1.01,13.32
Terence Davis,Sacramento Kings,SG,2022-23,5.39,1.74,0.84,13.31
Coby White,Chicago Bulls,SG,2022-23,9.66,2.86,2.76,13.31
Raul Neto,Washington Wizards,SG,2020-21,8.44,2.36,2.21,13.31
Bismack Biyombo,Charlotte Hornets,C,2020-21,4.60,4.82,1.13,13.30
Cristiano Felicio,Chicago Bulls,PF,2019-20,2.69,3.19,0.50,13.30
Brandon Goodwin,Atlanta Hawks,SG,2019-20,5.02,1.76,1.24,13.29
Skylar Mays,Portland Trail Blazers,SG,2023-24,4.03,1.12,2.27,13.29
Raul Neto,Washington Wizards,SG,2021-22,6.92,1.76,2.86,13.29
Dyson Daniels,New Orleans Pelicans,SG,2023-24,5.80,3.87,2.69,13.29
Pat Connaughton,Milwaukee Bucks,SG,2020-21,6.78,4.81,1.17,13.29
Nemanja Bjelica,Miami Heat,SF,2020-21,2.04,1.00,0.74,13.27
Grayson Allen,Milwaukee Bucks,SG,2021-22,10.47,3.17,1.43,13.27
Brandon Goodwin,Cleveland Cavaliers,SG,2021-22,3.72,1.46,1.98,13.26
Sam Hauser,Boston Celtics,SF,2022-23,6.24,2.49,0.87,13.25
Xavier Tillman,Memphis Grizzlies,SF,2023-24,5.23,4.03,1.46,13.25
Carmelo Anthony,Portland Trail Blazers,SF,2019-20,14.92,6.13,1.42,13.24
Kennedy Chandler,Memphis Grizzlies,SG,2022-23,1.01,0.49,0.75,13.24
Ayo Dosunmu,Chicago Bulls,SG,2023-24,12.16,2.84,3.18,13.23
Taylor Hendricks,Utah Jazz,SF,2023-24,5.62,3.56,0.62,13.22
A.J. Lawson,Dallas Mavericks,SG,2022-23,2.16,0.80,0.08,13.21
Brandon Boston,Los Angeles Clippers,SG,2022-23,3.33,0.70,0.47,13.21
Malachi Flynn,New York Knicks,SG,2023-24,1.82,0.35,0.35,13.20
Sam Merrill,Cleveland Cavaliers,SG,2023-24,6.30,1.56,1.40,13.20
Markelle Fultz,Orlando Magic,SG,2020-21,11.44,2.78,4.78,13.19
Micah Potter,Utah Jazz,C,2023-24,2.12,1.72,0.24,13.17
Tim Hardaway Jr.,Dallas Mavericks,SG,2023-24,14.42,3.22,1.76,13.17
Taurean Prince,Cleveland Cavaliers,SF,2020-21,8.11,3.00,1.92,13.16
Gary Trent Jr.,Toronto Raptors,SG,2021-22,18.07,2.69,1.99,13.16
Patrick Beverley,Philadelphia 76ers,SG,2023-24,6.13,3.02,3.00,13.16
Damion Lee,Golden State Warriors,SG,2020-21,6.22,3.00,1.22,13.15
Al-Farouq Aminu,Orlando Magic,SF,2020-21,4.65,4.55,1.45,13.14
Javon Freeman-Liberty,Toronto Raptors,SG,2023-24,4.94,2.26,1.29,13.14
Keyonte George,Utah Jazz,SG,2023-24,12.65,2.74,4.31,13.13
Denzel Valentine,Chicago Bulls,SG,2019-20,4.10,1.23,0.72,13.13
Goga Bitadze,Indiana Pacers,C,2019-20,2.49,1.54,0.33,13.13
Derrick Jones Jr.,Chicago Bulls,SF,2022-23,4.25,2.04,0.45,13.13
Max Strus,Cleveland Cavaliers,SG,2023-24,12.19,4.83,4.04,13.12
Neemias Queta,Sacramento Kings,C,2021-22,1.15,0.79,0.15,13.12
Trevor Ariza,Portland Trail Blazers,SF,2019-20,11.00,4.76,1.95,13.12
Davon Reed,Denver Nuggets,SG,2021-22,3.54,1.83,0.90,13.11
Marcus Sasser,Detroit Pistons,SG,2023-24,7.51,1.60,3.03,13.10
Mike Muscala,Boston Celtics,PF,2022-23,4.54,2.62,0.46,13.09
Tim Hardaway Jr.,Dallas Mavericks,SG,2021-22,14.24,3.71,2.19,13.09
Jaden Ivey,Detroit Pistons,SG,2022-23,15.84,3.79,5.09,13.09
Frank Jackson,Detroit Pistons,SG,2020-21,7.96,1.76,0.73,13.08
Jabari Smith Jr.,Houston Rockets,SF,2022-23,12.78,7.20,1.28,13.08
Kendrick Nunn,Miami Heat,SG,2019-20,15.06,2.65,3.24,13.08
Mamadi Diakite,Milwaukee Bucks,SF,2020-21,1.19,0.92,0.22,13.07
Terquavion Smith,Philadelphia 76ers,SG,2023-24,1.79,0.14,0.41,13.07
Meyers Leonard,Milwaukee Bucks,PF,2022-23,2.53,2.00,0.06,13.06
Mike Muscala,Oklahoma City Thunder,PF,2019-20,3.23,1.54,0.57,13.05
Dennis Smith Jr.,Charlotte Hornets,SG,2022-23,8.03,2.83,4.42,13.05
Keegan Murray,Sacramento Kings,SF,2022-23,12.20,4.64,1.23,13.04
Victor Oladipo,Indiana Pacers,SG,2019-20,14.47,3.95,2.95,13.04
Kenrich Williams,Oklahoma City Thunder,SG,2023-24,4.51,2.90,1.29,13.04
Chuma Okeke,Orlando Magic,SF,2020-21,6.98,3.62,2.02,13.03
Bruce Brown,Detroit Pistons,SG,2019-20,8.34,4.42,3.71,13.03
Luke Kennard,Los Angeles Clippers,SG,2020-21,7.32,2.27,1.46,13.03
Jeff Green,Denver Nuggets,SF,2021-22,10.29,3.08,1.28,13.03
Jack White,Denver Nuggets,SF,2022-23,0.51,0.41,0.10,13.02
Taurean Prince,Minnesota Timberwolves,SF,2021-22,6.61,2.29,0.89,13.02
Gabriel Deck,Oklahoma City Thunder,SF,2021-22,0.51,0.17,0.14,13.02
P.J. Washington,Dallas Mavericks,SF,2023-24,11.69,6.17,1.52,13.00
Coby White,Chicago Bulls,SG,2019-20,13.22,3.54,2.69,13.00
Sterling Brown,Milwaukee Bucks,SG,2019-20,3.86,2.65,0.74,13.00
Eric Bledsoe,New Orleans Pelicans,SG,2020-21,12.24,3.44,3.77,13.00
Delon Wright,Miami Heat,SG,2023-24,2.81,1.00,1.37,12.99
Damian Jones,Utah Jazz,C,2022-23,3.48,2.68,0.44,12.99
Paul Millsap,Brooklyn Nets,SF,2021-22,2.48,2.70,0.73,12.99
Eric Gordon,Houston Rockets,SG,2021-22,12.14,1.79,2.44,12.98
